Unnamed: 0,CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,callDateTime,Priority,CallDescription,Season,Month,Hour
131229,2015-01-02,11:30:00,6D,300 S CLINTON ST,LARCENY FROM AUTO,Outside,NONE,231.0,SOUTHEASTERN,Highlandtown,-76.57011999999997,39.28838,"(39.2883800000, -76.5701200000)",STREET,1,2015-01-03 18:26:00,Low,Larceny f/Auto,winter,1,11
131231,2015-01-02,10:41:00,3JF,1300 HOMESTEAD ST,ROBBERY - RESIDENCE,Inside,FIREARM,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59983000000003,39.3236,"(39.3236000000, -76.5998300000)",ROW/TOWNHO,1,2015-01-02 10:40:00,Medium,Burglary,winter,1,10
131236,2015-01-02,10:00:00,7A,2600 HUNTINGDON AV,AUTO THEFT,Outside,NONE,511.0,NORTHERN,Remington,-76.62154,39.31922,"(39.3192200000, -76.6215400000)",STREET,1,2015-01-03 09:56:00,Medium,Disorderly,winter,1,10
131239,2015-01-02,09:00:00,5A,3900 REXMERE RD,BURGLARY,Inside,NONE,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,-76.602,39.3366,"(39.3366000000, -76.6020000000)",ROW/TOWNHO,1,2015-01-02 15:13:00,Medium,Burglary,winter,1,9
131242,2015-01-02,08:00:00,5A,900 ELLICOTT DW,BURGLARY,Inside,NONE,814.0,SOUTHWESTERN,Franklintown Road,-76.66893,39.29743,"(39.2974300000, -76.6689300000)",ROW/TOWNHO,1,2015-01-03 17:45:00,Medium,Missing Person,winter,1,8
131243,2015-01-02,08:00:00,6D,3900 CALLAWAY AV,LARCENY FROM AUTO,Outside,NONE,643.0,NORTHWESTERN,Ashburton,-76.67572,39.3344,"(39.3344000000, -76.6757200000)",STREET,1,2015-01-02 12:56:00,Low,Larceny f/Auto,winter,1,8
131244,2015-01-02,08:00:00,6E,1100 CEDARCROFT RD,LARCENY,Outside,NONE,522.0,NORTHERN,Glen Oaks,-76.598,39.36974,"(39.3697400000, -76.5980000000)",STREET,1,2015-01-02 11:13:00,Low,Larceny,winter,1,8
131246,2015-01-02,07:45:00,5A,3100 DILLON ST,BURGLARY,Inside,NONE,232.0,SOUTHEASTERN,Canton,-76.57151,39.28132,"(39.2813200000, -76.5715100000)",ROW/TOWNHO,1,2015-01-02 18:50:00,Medium,Burglary,winter,1,7
131247,2015-01-02,07:00:00,6J,4500 PEN LUCY RD,LARCENY,Inside,NONE,822.0,SOUTHWESTERN,Uplands,-76.69299000000002,39.28681,"(39.2868100000, -76.6929900000)",ROW/TOWNHO,1,2015-01-02 22:22:00,Low,*INVESTIGATE,winter,1,7
131254,2015-01-02,02:00:00,7A,1900 PARKSLEY AV,AUTO THEFT,Outside,NONE,831.0,SOUTHWESTERN,Morrell Park,-76.65312,39.26516,"(39.2651600000, -76.6531200000)",YARD,1,2015-01-03 12:55:00,Medium,Auto Theft,winter,1,2
131077,2015-01-03,23:00:00,5E,1500 KENNEWICK RD,BURGLARY,Outside,NONE,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,-76.59355,39.3346,"(39.3346000000, -76.5935500000)",SHED/GARAGE,1,2015-01-04 15:13:00,Low,Larceny,winter,1,23
131080,2015-01-03,22:00:00,7A,4500 CEDARGARDEN RD,AUTO THEFT,Outside,NONE,833.0,SOUTHWESTERN,Yale Heights,-76.69215,39.27636,"(39.2763600000, -76.6921500000)",STREET,1,2015-01-04 07:22:00,Medium,Auto Theft,winter,1,22
131082,2015-01-03,21:11:00,9S,3800 S HANOVER ST,SHOOTING,Outside,FIREARM,913.0,SOUTHERN,Brooklyn,-76.61054,39.23661,"(39.2366100000, -76.6105400000)",STREET,1,2015-01-03 21:29:00,Low,*POLICE INFOR,winter,1,21
131087,2015-01-03,20:30:00,6D,200 N STREEPER ST,LARCENY FROM AUTO,Outside,NONE,221.0,SOUTHEASTERN,McElderry Park,-76.57708000000002,39.29546,"(39.2954600000, -76.5770800000)",STREET,1,2015-01-04 11:37:00,Low,Larceny f/Auto,winter,1,20
131091,2015-01-03,20:00:00,7A,5100 PEMBRIDGE AV,AUTO THEFT,Outside,NONE,614.0,NORTHWESTERN,Central Park Heights,-76.6705,39.35087,"(39.3508700000, -76.6705000000)",STREET,1,2015-01-03 16:01:00,High,Fire,winter,1,20
131096,2015-01-03,19:40:00,4E,900 S LINWOOD AV,COMMON ASSAULT,Inside,HANDS,232.0,SOUTHEASTERN,Canton,-76.57548,39.2817,"(39.2817000000, -76.5754800000)",ROW/TOWNHO,1,2015-01-03 19:39:00,Medium,Common Assault,winter,1,19
131099,2015-01-03,19:01:00,6J,2400 WOODBROOK AV,LARCENY,Outside,NONE,733.0,WESTERN,Penn North,-76.6413,39.31064,"(39.3106400000, -76.6413000000)",STREET,1,2015-01-03 18:58:00,Low,Larceny,winter,1,19
131104,2015-01-03,18:00:00,6D,4600 CHATFORD AV,LARCENY FROM AUTO,Outside,NONE,442.0,NORTHEASTERN,Parkside,-76.55749,39.3243,"(39.3243000000, -76.5574900000)",ALLEY,1,2015-01-03 18:02:00,Low,Larceny f/Auto,winter,1,18
131107,2015-01-03,17:45:00,4A,1700 LLEWELYN AV,AGG. ASSAULT,Outside,FIREARM,331.0,EASTERN,Broadway East,-76.59421999999998,39.30696,"(39.3069600000, -76.5942200000)",STREET,1,2015-01-03 17:49:00,High,Aggrav Assault,winter,1,17
131108,2015-01-03,17:45:00,4A,1700 LLEWELYN AV,AGG. ASSAULT,Outside,FIREARM,331.0,EASTERN,Broadway East,-76.59421999999998,39.30696,"(39.3069600000, -76.5942200000)",STREET,1,2015-01-03 17:49:00,High,Aggrav Assault,winter,1,17
131114,2015-01-03,15:35:00,6J,3600 HINELINE RD,LARCENY,Outside,NONE,832.0,SOUTHWESTERN,Violetville,-76.67846999999998,39.26669,"(39.2666900000, -76.6784700000)",STREET,1,2015-01-03 15:15:00,Medium,Auto Theft,winter,1,15
131121,2015-01-03,12:30:00,5A,1700 E 30TH ST,BURGLARY,Inside,NONE,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59147,39.32537,"(39.3253700000, -76.5914700000)",ROW/TOWNHO,1,2015-01-03 05:20:00,Medium,Mental Case,winter,1,12
131125,2015-01-03,12:00:00,6D,500 N LAKEWOOD AV,LARCENY FROM AUTO,Outside,NONE,221.0,SOUTHEASTERN,McElderry Park,-76.5794,39.2972,"(39.2972000000, -76.5794000000)",STREET,1,2015-01-03 15:53:00,Low,Larceny f/Auto,winter,1,12
131129,2015-01-03,11:08:00,5A,1600 E LANVALE ST,BURGLARY,Inside,NONE,343.0,EASTERN,Oliver,-76.59578,39.30959,"(39.3095900000, -76.5957800000)",ROW/TOWNHO,1,2015-01-03 11:01:00,Medium,Burglary,winter,1,11
131137,2015-01-03,08:00:00,5D,2500 E NORTHERN PW,BURGLARY,Inside,NONE,423.0,NORTHEASTERN,Hamilton Hills,-76.56224,39.36674,"(39.3667400000, -76.5622400000)",SCHOOL,1,2015-01-03 19:14:00,Non-Emergency,Parking Cmpt,winter,1,8
131143,2015-01-03,02:25:00,4E,2900 BAYONNE AV,COMMON ASSAULT,Outside,HANDS,423.0,NORTHEASTERN,Hamilton Hills,-76.56133,39.35538,"(39.3553800000, -76.5613300000)",STREET,1,2015-01-03 02:18:00,Low,Subject stop,winter,1,2
131147,2015-01-03,01:10:00,4E,1100 ARGYLE AV,COMMON ASSAULT,Inside,HANDS,123.0,CENTRAL,Upton,-76.6299,39.2983,"(39.2983000000, -76.6299000000)",ROW/TOWNHO,1,2015-01-03 01:15:00,Medium,Common Assault,winter,1,1
131149,2015-01-03,00:07:00,1F,4500 ERDMAN AV,HOMICIDE,Inside,FIREARM,333.0,NORTHEASTERN,Orangeville Industrial Ar,-76.5633,39.30966,"(39.3096600000, -76.5633000000)",Common Bus,1,2015-01-03 00:04:00,High,Shooting,winter,1,0
131150,2015-01-03,00:20:00,3AF,1800 DRUID HILL AV,ROBBERY - STREET,Outside,FIREARM,131.0,CENTRAL,Druid Heights,-76.6336,39.30602,"(39.3060200000, -76.6336000000)",STREET,1,2015-01-03 13:10:00,Medium,Narcotics Inside,winter,1,0
131152,2015-01-03,00:00:00,4E,2400 SHIRLEY AV,COMMON ASSAULT,Inside,HANDS,533.0,NORTHERN,Greenspring,-76.6578,39.33617,"(39.3361700000, -76.6578000000)",ROW/TOWNHO,1,2015-01-03 11:18:00,Medium,Common Assault,winter,1,0
130983,2015-01-04,23:00:00,3AF,500 E 35TH ST,ROBBERY - STREET,Outside,FIREARM,543.0,NORTHERN,Waverly,-76.60879,39.33097,"(39.3309700000, -76.6087900000)",STREET,1,2015-01-04 23:18:00,High,Robbery Armed,winter,1,23
130986,2015-01-04,23:00:00,7A,2100 HARMAN AV,AUTO THEFT,Inside,NONE,831.0,SOUTHWESTERN,Morrell Park,-76.64936999999998,39.26491,"(39.2649100000, -76.6493700000)",ROW/TOWNHO,1,2015-01-05 09:07:00,Medium,Auto Theft,winter,1,23
130992,2015-01-04,22:00:00,7A,2600 E STRATHMORE AV,AUTO THEFT,Outside,NONE,421.0,NORTHEASTERN,Lauraville,-76.56962,39.35146,"(39.3514600000, -76.5696200000)",STREET,1,2015-01-05 08:16:00,Medium,Auto Theft,winter,1,22
130993,2015-01-04,21:45:00,6D,2800 FLEETWOOD AV,LARCENY FROM AUTO,Outside,NONE,424.0,NORTHEASTERN,Westfield,-76.55634,39.36365,"(39.3636500000, -76.5563400000)",STREET,1,2015-01-05 00:00:00,Low,Larceny f/Auto,winter,1,21
130995,2015-01-04,21:15:00,6D,400 E 30TH ST,LARCENY FROM AUTO,Outside,NONE,513.0,NORTHERN,Abell,-76.61076,39.32476,"(39.3247600000, -76.6107600000)",STREET,1,2015-01-05 07:51:00,Low,Larceny f/Auto,winter,1,21
130996,2015-01-04,21:00:00,6D,300 CHANCERY RD,LARCENY FROM AUTO,Outside,NONE,542.0,NORTHERN,Guilford,-76.61135999999998,39.33386,"(39.3338600000, -76.6113600000)",DRIVEWAY,1,2015-01-05 07:47:00,Low,Larceny f/Auto,winter,1,21
130997,2015-01-04,21:00:00,7A,4500 LANIER AV,AUTO THEFT,Outside,NONE,532.0,NORTHERN,Parklane,-76.66187,39.34379000000001,"(39.3437900000, -76.6618700000)",STREET,1,2015-01-05 06:47:00,Medium,Auto Theft,winter,1,21
131000,2015-01-04,21:00:00,6C,500 PENNSYLVANIA AV,LARCENY,Inside,NONE,143.0,CENTRAL,Seton Hill,-76.62409,39.29498,"(39.2949800000, -76.6240900000)",GROCERY/CO,1,2015-01-05 13:21:00,Low,Larceny,winter,1,21
131001,2015-01-04,21:00:00,7A,1500 MEDFORD RD,AUTO THEFT,Inside,NONE,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,-76.59328000000002,39.336,"(39.3360000000, -76.5932800000)",SALESMAN/C,1,2015-01-05 17:52:00,Medium,Auto Theft,winter,1,21
131005,2015-01-04,20:30:00,6D,1000 S LINWOOD AV,LARCENY FROM AUTO,Outside,NONE,232.0,SOUTHEASTERN,Canton,-76.57542,39.28067,"(39.2806700000, -76.5754200000)",PARKING LO,1,2015-01-05 15:45:00,Low,Larceny f/Auto,winter,1,20
131008,2015-01-04,20:00:00,6D,2600 HALCYON AV,LARCENY FROM AUTO,Outside,NONE,421.0,NORTHEASTERN,Lauraville,-76.57203,39.34733,"(39.3473300000, -76.5720300000)",STREET,1,2015-01-05 07:23:00,Low,Larceny f/Auto,winter,1,20
131009,2015-01-04,19:45:00,3AF,3400 GWYNNS FALLS PW,ROBBERY - STREET,Outside,FIREARM,641.0,NORTHWESTERN,Hanlon-Longwood,-76.67469,39.31434,"(39.3143400000, -76.6746900000)",STREET,1,2015-01-04 19:53:00,High,Robbery Armed,winter,1,19
131010,2015-01-04,19:45:00,3AF,3400 GWYNNS FALLS PW,ROBBERY - STREET,Outside,FIREARM,641.0,NORTHWESTERN,Hanlon-Longwood,-76.67469,39.31434,"(39.3143400000, -76.6746900000)",STREET,1,2015-01-04 19:53:00,High,Robbery Armed,winter,1,19
131011,2015-01-04,19:45:00,7A,5000 CORLEY RD,AUTO THEFT,Outside,NONE,821.0,SOUTHWESTERN,Wakefield,-76.70212,39.31279,"(39.3127900000, -76.7021200000)",STREET,1,2015-01-05 07:37:00,Medium,Auto Theft,winter,1,19
131012,2015-01-04,19:45:00,4E,3400 GWYNNS FALLS PW,COMMON ASSAULT,Inside,HANDS,641.0,NORTHWESTERN,Hanlon-Longwood,-76.67469,39.31434,"(39.3143400000, -76.6746900000)",CONVENIENC,1,2015-01-04 19:53:00,High,Robbery Armed,winter,1,19
131015,2015-01-04,19:10:00,4C,1000 ORLEANS ST,AGG. ASSAULT,Outside,OTHER,211.0,EASTERN,Pleasant View Gardens,-76.60355,39.29475,"(39.2947500000, -76.6035500000)",GAS STATIO,1,2015-01-04 19:54:00,High,Aggrav Assault,winter,1,19
131020,2015-01-04,18:39:00,1F,1100 N WOODYEAR ST,HOMICIDE,Outside,FIREARM,743.0,WESTERN,Sandtown-Winchester,-76.63958000000002,39.30133,"(39.3013300000, -76.6395800000)",Alley,1,2015-01-05 10:52:00,Non-Emergency,Foot Patrol,winter,1,18
131024,2015-01-04,18:30:00,6B,400 S HIGHLAND AV,LARCENY,Outside,NONE,231.0,SOUTHEASTERN,Highlandtown,-76.56911,39.28748,"(39.2874800000, -76.5691100000)",STREET,1,2015-01-04 04:20:00,Medium,Hit and Run,winter,1,18
131028,2015-01-04,18:00:00,4E,2800 KENT ST,COMMON ASSAULT,Outside,HANDS,921.0,SOUTHERN,Westport,-76.63391999999997,39.26301,"(39.2630100000, -76.6339200000)",STREET,1,2015-01-04 17:24:00,Medium,Common Assault,winter,1,18
131033,2015-01-04,17:30:00,7A,4600 SCHENLEY RD,AUTO THEFT,Outside,NONE,541.0,NORTHERN,Evergreen,-76.63123,39.34732,"(39.3473200000, -76.6312300000)",STREET,1,2015-01-05 10:29:00,Low,Larceny f/Auto,winter,1,17
131037,2015-01-04,17:05:00,5D,2200 POPLAR GROVE ST,BURGLARY,Inside,NONE,811.0,SOUTHWESTERN,Walbrook,-76.66605,39.31298,"(39.3129800000, -76.6660500000)",OTHER/RESI,1,2015-01-05 11:17:00,Medium,Burglary,winter,1,17
131038,2015-01-04,17:00:00,6D,4900 CHALLEDON RD,LARCENY FROM AUTO,Inside,NONE,821.0,SOUTHWESTERN,Wakefield,-76.69896999999997,39.31245,"(39.3124500000, -76.6989700000)",OTHER - IN,1,2015-01-05 10:50:00,Low,Larceny f/Auto,winter,1,17
131039,2015-01-04,17:00:00,6J,200 GOODALE RD,LARCENY,Inside,NONE,523.0,NORTHERN,Homeland,-76.6189,39.35538,"(39.3553800000, -76.6189000000)",ROW/TOWNHO,1,2015-01-05 10:54:00,Low,Larceny,winter,1,17
131041,2015-01-04,16:00:00,3AF,2300 GWYNNS FALLS PW,ROBBERY - STREET,Outside,FIREARM,731.0,WESTERN,Mondawmin,-76.65423,39.31539,"(39.3153900000, -76.6542300000)",OTHER - OU,1,2015-01-04 16:25:00,High,Robbery Armed,winter,1,16
131044,2015-01-04,15:48:00,3B,600 RAPPOLLA ST,ROBBERY - STREET,Outside,NONE,242.0,SOUTHEASTERN,Greektown,-76.55286,39.28587,"(39.2858700000, -76.5528600000)",STREET,1,2015-01-04 15:43:00,High,Robbery Unarmed,winter,1,15
131046,2015-01-04,15:00:00,6D,500 S CHARLES ST,LARCENY FROM AUTO,Outside,NONE,941.0,SOUTHERN,Otterbein,-76.61478000000002,39.28279000000001,"(39.2827900000, -76.6147800000)",STREET,1,2015-01-05 08:30:00,Low,Destruct Propty,winter,1,15
131048,2015-01-04,14:50:00,6J,300 W SARATOGA ST,LARCENY,Outside,NONE,111.0,CENTRAL,Downtown,-76.61975,39.29291,"(39.2929100000, -76.6197500000)",STREET,1,2015-01-05 11:22:00,Non-Emergency,TOWED VEHICLE,winter,1,14
131050,2015-01-04,14:30:00,4E,1800 E NORTH AV,COMMON ASSAULT,Outside,HANDS,331.0,EASTERN,Broadway East,-76.59222,39.31223,"(39.3122300000, -76.5922200000)",STREET,1,2015-01-04 16:54:00,Medium,Common Assault,winter,1,14
131055,2015-01-04,13:00:00,6D,5000 DICKEY HILL RD,LARCENY FROM AUTO,Outside,NONE,821.0,SOUTHWESTERN,Wakefield,-76.70161,39.31159,"(39.3115900000, -76.7016100000)",PARKING LO,1,2015-01-05 10:20:00,Low,Larceny f/Auto,winter,1,13
131060,2015-01-04,11:00:00,6D,600 S DECKER AV,LARCENY FROM AUTO,Outside,NONE,232.0,SOUTHEASTERN,Canton,-76.57361999999998,39.28506,"(39.2850600000, -76.5736200000)",STREET,1,2015-01-05 07:54:00,Low,Larceny f/Auto,winter,1,11
131061,2015-01-04,10:00:00,6D,4600 SCHENLEY RD,LARCENY FROM AUTO,Outside,NONE,541.0,NORTHERN,Roland Park,-76.63129,39.34719000000001,"(39.3471900000, -76.6312900000)",STREET,1,2015-01-05 10:29:00,Low,Larceny f/Auto,winter,1,10
131062,2015-01-04,09:13:00,1F,1900 62ND ST,HOMICIDE,Outside,FIREARM,441.0,NORTHEASTERN,Pulaski Industrial Area,-76.53226,39.31527,"(39.3152700000, -76.5322600000)",,1,2015-01-04 09:13:00,High,Shooting,winter,1,9
131067,2015-01-04,03:00:00,5D,6000 BELAIR RD,BURGLARY,Inside,NONE,445.0,NORTHEASTERN,Cedmont,-76.53889000000002,39.34746,"(39.3474600000, -76.5388900000)",OTHER - IN,1,2015-01-04 05:55:00,Medium,Burglary,winter,1,3
131070,2015-01-04,01:33:00,4E,600 S MILTON AV,COMMON ASSAULT,Outside,HANDS,232.0,SOUTHEASTERN,Canton,-76.58142,39.28489,"(39.2848900000, -76.5814200000)",YARD,1,2015-01-04 01:33:00,Low,Other,winter,1,1
131073,2015-01-04,00:30:00,6E,300 SOUTHWAY,LARCENY,Outside,NONE,512.0,NORTHERN,Oakenshawe,-76.6112,39.33117,"(39.3311700000, -76.6112000000)",DRIVEWAY,1,2015-01-04 08:48:00,Low,Larceny f/Auto,winter,1,0
130866,2015-01-05,21:40:00,6D,0 S EAST AV,LARCENY FROM AUTO,Outside,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57183,39.29191,"(39.2919100000, -76.5718300000)",PARKING LO,1,2015-01-06 16:02:00,Low,Larceny f/Auto,winter,1,21
130867,2015-01-05,21:30:00,7A,500 HALF MILE CT,AUTO THEFT,Outside,NONE,143.0,CENTRAL,Seton Hill,-76.62469,39.29747,"(39.2974700000, -76.6246900000)",STREET,1,2015-01-05 21:42:00,Medium,Auto Theft,winter,1,21
130871,2015-01-05,21:00:00,4E,400 IMLA ST,COMMON ASSAULT,Inside,HANDS,241.0,SOUTHEASTERN,Bayview,-76.53904,39.28852,"(39.2885200000, -76.5390400000)",ROW/TOWNHO,1,2015-01-06 00:58:00,Medium,Common Assault,winter,1,21
130873,2015-01-05,21:00:00,6E,2600 W PATAPSCO AV,LARCENY,Outside,NONE,923.0,SOUTHERN,Lakeland,-76.65356,39.25348,"(39.2534800000, -76.6535600000)",PARKING LO,1,2015-01-06 08:43:00,Low,Larceny f/Auto,winter,1,21
130874,2015-01-05,20:55:00,4F,1400 E COLD SPRING LA,ASSAULT BY THREAT,Inside,NONE,413.0,NORTHEASTERN,New Northwood,-76.59356,39.34593,"(39.3459300000, -76.5935600000)",CONVENIENC,1,2015-01-06 18:34:00,Low,Larceny,winter,1,20
130876,2015-01-05,20:05:00,3CF,100 N DECKER AV,ROBBERY - COMMERCIAL,Inside,FIREARM,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.5741,39.29362,"(39.2936200000, -76.5741000000)",CONVENIENC,1,2015-01-05 03:17:00,Medium,Family Disturb,winter,1,20
130878,2015-01-05,20:00:00,6E,2400 MARBOURNE AV,LARCENY,Outside,NONE,923.0,SOUTHERN,Lakeland,-76.65154,39.25428,"(39.2542800000, -76.6515400000)",STREET,1,2015-01-05 20:01:00,Medium,*CK WELL BEING,winter,1,20
130879,2015-01-05,20:00:00,4C,1800 EDMONDSON AV,AGG. ASSAULT,Inside,OTHER,722.0,WESTERN,Harlem Park,-76.64607,39.29522,"(39.2952200000, -76.6460700000)",TAVERN/NIG,1,2015-01-06 13:39:00,High,Aggrav Assault,winter,1,20
130881,2015-01-05,19:30:00,6D,5700 PIMLICO RD,LARCENY FROM AUTO,Outside,NONE,533.0,NORTHERN,Mount Washington,-76.67164,39.36122,"(39.3612200000, -76.6716400000)",STREET,1,2015-01-06 08:50:00,Low,Larceny f/Auto,winter,1,19
130884,2015-01-05,19:00:00,6D,100 BELLEMORE RD,LARCENY FROM AUTO,Outside,NONE,521.0,NORTHERN,The Orchards,-76.62871,39.36775,"(39.3677500000, -76.6287100000)",STREET,1,2015-01-06 16:32:00,Low,Larceny f/Auto,winter,1,19
130888,2015-01-05,19:00:00,7A,2900 WYMAN PW,AUTO THEFT,Outside,NONE,511.0,NORTHERN,Remington,-76.62031999999998,39.32336,"(39.3233600000, -76.6203200000)",STREET,1,2015-01-06 07:46:00,Medium,Auto Theft,winter,1,19
130891,2015-01-05,18:30:00,6D,5700 PIMLICO RD,LARCENY FROM AUTO,Outside,NONE,533.0,NORTHERN,Mount Washington,-76.67164,39.36122,"(39.3612200000, -76.6716400000)",STREET,1,2015-01-06 08:50:00,Low,Larceny f/Auto,winter,1,18
130895,2015-01-05,18:00:00,5A,1700 E 30TH ST,BURGLARY,Inside,NONE,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59147,39.32537,"(39.3253700000, -76.5914700000)",ROW/TOWNHO,1,2015-01-05 19:05:00,Medium,Burglary,winter,1,18
130899,2015-01-05,18:00:00,5A,3400 PIEDMONT AV,BURGLARY,Inside,NONE,641.0,NORTHWESTERN,Hanlon-Longwood,-76.67506,39.31629,"(39.3162900000, -76.6750600000)",ROW/TOWNHO,1,2015-01-06 20:46:00,Medium,Burglary,winter,1,18
130900,2015-01-05,17:30:00,7A,1500 EDMONDSON AV,AUTO THEFT,Outside,NONE,713.0,WESTERN,Harlem Park,-76.64166,39.29531,"(39.2953100000, -76.6416600000)",STREET,1,2015-01-06 08:20:00,Medium,Auto Theft,winter,1,17
130904,2015-01-05,16:10:00,4E,800 GEORGE ST,COMMON ASSAULT,Inside,HANDS,123.0,CENTRAL,Upton,-76.63197,39.29542,"(39.2954200000, -76.6319700000)",ROW/TOWNHO,1,2015-01-05 16:45:00,Medium,Common Assault,winter,1,16
130905,2015-01-05,16:00:00,5A,1600 CHILTON ST,BURGLARY,Inside,NONE,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59326999999998,39.32755,"(39.3275500000, -76.5932700000)",VACANT BUI,1,2015-01-05 10:30:00,Medium,Disorderly,winter,1,16
130906,2015-01-05,16:00:00,6E,600 E 25TH ST,LARCENY,Outside,NONE,342.0,NORTHEASTERN,East Baltimore Midway,-76.60614,39.31821,"(39.3182100000, -76.6061400000)",PARKING LO,1,2015-01-06 11:09:00,Low,Larceny f/Auto,winter,1,16
130910,2015-01-05,15:30:00,4E,2800 N DUKELAND ST,COMMON ASSAULT,Inside,HANDS,611.0,NORTHWESTERN,Hanlon-Longwood,-76.665,39.31839,"(39.3183900000, -76.6650000000)",SCHOOL,1,2015-01-05 16:27:00,Out of Service,Common Assault,winter,1,15
130911,2015-01-05,15:20:00,6D,0 N LINWOOD AV,LARCENY FROM AUTO,Outside,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57625999999998,39.29285,"(39.2928500000, -76.5762600000)",STREET,1,2015-01-05 15:27:00,Low,Larceny f/Auto,winter,1,15
130912,2015-01-05,15:00:00,6G,300 W LOMBARD ST,LARCENY,Inside,NONE,111.0,CENTRAL,Downtown,-76.61950999999998,39.2876,"(39.2876000000, -76.6195100000)",ROW/TOWNHO,1,2015-01-05 15:06:00,Low,Larceny,winter,1,15
130916,2015-01-05,14:55:00,6G,1100 S PONCA ST,LARCENY,Inside,NONE,233.0,SOUTHEASTERN,Canton Industrial Area,-76.5545,39.28043,"(39.2804300000, -76.5545000000)",OTHER - IN,1,2015-01-05 15:10:00,Low,Larceny,winter,1,14
130918,2015-01-05,14:05:00,6C,3100 GREENMOUNT AV,LARCENY,Inside,NONE,513.0,NORTHERN,Better Waverly,-76.60938,39.32691,"(39.3269100000, -76.6093800000)",OTHER - IN,1,2015-01-05 13:42:00,Low,Larceny,winter,1,14
130920,2015-01-05,13:30:00,1O,1100 N CARROLLTON AV,HOMICIDE,Inside,OTHER,743.0,WESTERN,Sandtown-Winchester,-76.63746,39.30138,"(39.3013800000, -76.6374600000)",Dwelling,1,2015-01-05 13:22:00,High,AED NONBREATHIG,winter,1,13
130925,2015-01-05,13:15:00,6D,1900 CRESTVIEW RD,LARCENY FROM AUTO,Outside,NONE,415.0,NORTHEASTERN,Loch Raven,-76.57913,39.35751,"(39.3575100000, -76.5791300000)",STREET,1,2015-01-05 12:54:00,Low,Larceny f/Auto,winter,1,13
130933,2015-01-05,11:01:00,5A,1500 N CAROLINE ST,BURGLARY,Inside,NONE,343.0,EASTERN,Oliver,-76.59817,39.3076,"(39.3076000000, -76.5981700000)",ROW/TOWNHO,1,2015-01-05 05:06:00,Medium,Common Assault,winter,1,11
130935,2015-01-05,11:00:00,6G,2600 W PATAPSCO AV,LARCENY,Inside,NONE,923.0,SOUTHERN,Lakeland,-76.65422,39.25377,"(39.2537700000, -76.6542200000)",CAR  REPAI,1,2015-01-06 08:43:00,Low,Larceny f/Auto,winter,1,11
130937,2015-01-05,11:00:00,6J,300 ILCHESTER AV,LARCENY,Inside,NONE,513.0,NORTHERN,Harwood,-76.61239,39.32278,"(39.3227800000, -76.6123900000)",ROW/TOWNHO,1,2015-01-05 20:41:00,Low,Larceny,winter,1,11
130939,2015-01-05,10:30:00,6G,3700 W GARRISON AV,LARCENY,Inside,NONE,613.0,NORTHWESTERN,Langston Hughes,-76.67867,39.34419000000001,"(39.3441900000, -76.6786700000)",ROW/TOWNHO,1,2015-01-05 13:42:00,Medium,Family Disturb,winter,1,10
130942,2015-01-05,09:30:00,6D,600 W NORTH AV,LARCENY FROM AUTO,Outside,NONE,133.0,CENTRAL,Reservoir Hill,-76.62653,39.31083,"(39.3108300000, -76.6265300000)",YARD/BUSIN,1,2015-01-05 16:16:00,Low,Larceny f/Auto,winter,1,9
130943,2015-01-05,09:30:00,6G,3200 WINDSOR AV,LARCENY,Outside,NONE,811.0,SOUTHWESTERN,Walbrook,-76.67133000000003,39.31213,"(39.3121300000, -76.6713300000)",YARD/BUSIN,1,2015-01-05 14:05:00,Low,Larceny,winter,1,9
130944,2015-01-05,09:00:00,6D,200 S REGESTER ST,LARCENY FROM AUTO,Outside,NONE,213.0,SOUTHEASTERN,Fells Point,-76.5925,39.28904,"(39.2890400000, -76.5925000000)",STREET,1,2015-01-05 10:22:00,Low,Larceny f/Auto,winter,1,9
130945,2015-01-05,09:00:00,5A,4500 PALL MALL RD,BURGLARY,Inside,NONE,532.0,NORTHERN,Parklane,-76.66453,39.34211,"(39.3421100000, -76.6645300000)",ROW/TOWNHO,1,2015-01-05 17:19:00,Medium,Burglary,winter,1,9
130949,2015-01-05,08:00:00,5B,2400 W LEXINGTON ST,BURGLARY,Inside,NONE,714.0,WESTERN,Penrose/Fayette Street Ou,-76.65469,39.29027,"(39.2902700000, -76.6546900000)",ROW/TOWNHO,1,2015-01-05 18:01:00,Medium,*ATTEMPT,winter,1,8
