Description,Post,District,Neighborhood,Longitude,Latitude,Premise,CallDescription,Year,median_household_income,households_below_poverty,perc18_24,perc25_64,perc65up,perc_asian,perc_aa,perc_hisp,perc_white,median_price_homes_sold,racial_diversity_index,num_households,Month,crime_hour,Outside,Weapon_FIREARM,Weapon_HANDS,Weapon_KNIFE,Weapon_NONE,Weapon_OTHER,call_hour,Season_autumn,Season_spring,Season_summer,Season_winter,Holiday,Weekend,Priority_HIGH,Priority_LOW,Priority_MEDIUM,Priority_NON-EMERGENCY,Priority_OUT OF SERVICE,Priority_UNKNOWN
8,444.0,2,83,-76.53596,39.32603,45,76,2015,39300.3550347222,16.8560253306016,9.58609341378001,59.0143875785832,9.40466646976921,4.74241593181722,75.6044048774313,3.80574659297076,14.3074131893169,69950.0,43.8512220954226,94500.0,10,18,1,0,0,0,1,0,5,1,0,0,0,0,1,0,1,0,0,0,0
5,311.0,1,121,-76.60703000000001,39.30383,67,40,2015,23625.756916996,25.820991629105,9.5046157846834,53.0750227538682,12.9371993238851,0.0,94.6690937459368,1.91132492523729,2.89949291379535,39500.0,10.1383126509427,32450.0,12,17,1,0,1,0,0,0,17,0,0,0,1,0,0,0,0,1,0,0,0
8,211.0,5,134,-76.60348,39.28645,67,76,2015,39573.5531914894,38.1044487427466,10.7104984093319,61.3821138211382,5.95616825733475,4.82502651113468,58.4835630965005,8.69565217391304,27.0236832803111,284000.0,61.8036045427342,292900.0,2,22,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,913.0,6,25,-76.59813,39.22899,64,13,2015,36679.0534351145,28.3595641646489,10.0916176671681,56.413236701764,6.30384247230959,1.37426500752085,37.5974292356078,11.3291398878709,45.2140024613702,37500.0,69.857509618114,45000.0,1,8,0,0,0,0,1,0,19,0,0,0,1,0,0,1,0,0,0,0,0
8,922.0,6,43,-76.62584,39.25359,45,75,2015,22403.3653846154,45.5329949238579,10.6544901065449,43.9175740545604,8.19576162041916,1.00690785622292,88.9240135815478,4.65987589275261,2.61093548764782,19109.0,25.5032214143137,38000.0,5,19,0,0,0,0,1,0,15,0,1,0,0,0,1,0,1,0,0,0,0
5,341.0,1,7,-76.61111,39.31353,57,118,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,2,19,0,0,1,0,0,0,17,0,0,0,1,0,1,0,1,0,0,0,0
12,842.0,7,219,-76.67245,39.28583,67,109,2015,36701.906741573,24.1471215351812,10.3171641791045,51.0012437810945,13.5385572139304,0.422885572139304,86.865671641791,1.56094527363184,8.95522388059701,35500.0,24.7291528613101,42500.0,6,21,1,1,0,0,0,0,9,0,1,0,0,0,1,1,0,0,0,0,0
12,512.0,3,42,-76.6152,39.32346,67,40,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,1,13,1,0,0,0,1,0,13,0,0,0,1,0,0,0,0,1,0,0,0
8,713.0,8,104,-76.63526999999999,39.29795,67,76,2015,24108.1525641026,35.8477743798845,10.729475447867,51.84946513726,11.4061090346694,0.393091893285217,96.4299523134425,0.380203634488981,0.824848562959144,12550.0,7.18959568030168,26000.0,10,18,1,0,0,0,1,0,8,1,0,0,0,0,1,0,1,0,0,0,0
12,313.0,1,88,-76.59467,39.30207,67,109,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,11,20,1,1,0,0,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0
7,523.0,3,28,-76.60061999999999,39.35865,75,87,2015,45454.4545454545,8.85245901639344,7.95577454632857,54.5727676961904,11.9697151784641,0.889316187958178,67.612065857469,5.54019949525297,22.0886912630693,109500.0,50.6817044242091,125000.0,4,18,1,0,0,0,1,0,9,0,1,0,0,0,0,0,1,0,0,0,0
8,541.0,3,236,-76.62331,39.33637,67,76,2015,78174.8285968028,5.82491582491583,24.6075104951406,46.0693541894301,13.7500718845247,7.7865317154523,15.9008568635344,3.58847547300017,67.8187359825177,305000.0,51.3276920350079,347500.0,4,18,1,0,0,0,1,0,7,0,1,0,0,0,0,0,1,0,0,0,0
13,721.0,8,215,-76.6565,39.293490000000006,41,44,2015,31759.0589198036,21.3292117465224,11.0357622672894,52.6069989124176,13.1213613972235,0.204721386987397,97.4409826626575,1.45224233894185,0.358262427227944,17500.0,5.48908692351591,25358.0,8,13,0,0,0,0,0,1,20,0,0,1,0,0,0,0,1,0,0,0,0
8,833.0,7,268,-76.69319,39.2733,67,76,2015,36701.906741573,24.1471215351812,10.3171641791045,51.0012437810945,13.5385572139304,0.422885572139304,86.865671641791,1.56094527363184,8.95522388059701,35500.0,24.7291528613101,42500.0,2,16,1,0,0,0,1,0,15,0,0,0,1,0,0,0,1,0,0,0,0
8,413.0,2,166,-76.59406,39.35036,67,76,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,5,6,1,0,0,0,1,0,6,0,1,0,0,0,0,0,1,0,0,0,0
8,542.0,3,98,-76.61729,39.33375,67,76,2015,78174.8285968028,5.82491582491583,24.6075104951406,46.0693541894301,13.7500718845247,7.7865317154523,15.9008568635344,3.58847547300017,67.8187359825177,305000.0,51.3276920350079,347500.0,6,10,1,0,0,0,1,0,11,0,0,1,0,0,0,0,1,0,0,0,0
5,921.0,6,255,-76.63448000000001,39.26228,57,40,2015,40478.6276595745,23.7055520898316,8.19695664656905,56.4312374389894,6.86190066035027,2.18202698822854,69.7817973011772,5.62733275911571,21.4183175423486,32300.0,48.5632397255528,50000.0,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4,123.0,0,241,-76.63707,39.30638,57,31,2015,17042.1172680412,46.6466466466466,11.7664581471552,46.1026710356469,10.3961870717903,1.47949558137226,93.0493496177142,0.506404527852249,3.53490219441962,60000.0,13.6921512053331,53465.0,9,2,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0
4,523.0,3,13,-76.61915,39.3693,61,75,2015,78174.8285968028,5.82491582491583,24.6075104951406,46.0693541894301,13.7500718845247,7.7865317154523,15.9008568635344,3.58847547300017,67.8187359825177,305000.0,51.3276920350079,347500.0,9,5,1,0,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0
5,922.0,6,43,-76.62508000000001,39.24406,67,61,2015,22403.3653846154,45.5329949238579,10.6544901065449,43.9175740545604,8.19576162041916,1.00690785622292,88.9240135815478,4.65987589275261,2.61093548764782,19109.0,25.5032214143137,38000.0,9,15,1,0,1,0,0,0,13,0,0,1,0,0,1,0,1,0,0,0,0
5,813.0,7,213,-76.66721,39.30287,57,19,2015,31759.0589198036,21.3292117465224,11.0357622672894,52.6069989124176,13.1213613972235,0.204721386987397,97.4409826626575,1.45224233894185,0.358262427227944,17500.0,5.48908692351591,25358.0,4,15,0,0,1,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,1
5,632.0,4,89,-76.70345999999999,39.35947,2,46,2015,39690.7506702413,19.7963800904977,7.45750953867499,50.2428026361429,17.7997456353336,2.05804139206845,61.8048329286623,5.74632905538212,26.9048444906926,63500.0,57.6969044095538,102600.0,10,17,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,1,0,0,0
4,313.0,1,88,-76.59633000000001,39.299690000000005,57,31,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3,444.0,2,83,-76.53711,39.33592,45,27,2015,39300.3550347222,16.8560253306016,9.58609341378001,59.0143875785832,9.40466646976921,4.74241593181722,75.6044048774313,3.80574659297076,14.3074131893169,69950.0,43.8512220954226,94500.0,6,1,1,0,0,0,1,0,9,0,0,1,0,0,0,0,0,1,0,0,0
3,132.0,0,19,-76.62436,39.30376,67,95,2015,41170.4607250755,7.5716603569497,18.3622189291927,61.8710134656272,13.5558275884286,8.63990722247278,29.9594098318407,5.77282391598479,52.322659622447,220000.0,64.7467184435098,220000.0,7,1,1,0,0,0,1,0,10,0,0,1,0,0,0,0,0,0,1,0,0
8,213.0,5,79,-76.5954,39.28533,67,46,2015,82263.222972973,6.16438356164384,5.74784980071324,77.5435284245857,5.97860289490245,4.61506188378435,5.38074260541221,13.9081183134047,73.673169708412,255000.0,50.3365140665666,249000.0,11,10,1,0,0,0,1,0,22,1,0,0,0,0,1,0,0,1,0,0,0
8,412.0,2,70,-76.60289,39.33214,67,76,2015,35686.137254902,14.2767295597484,9.13288866085172,58.2093381221139,14.7639815289892,2.32170343766034,75.846587993843,1.26988199076449,15.7260133401745,55000.0,40.3649947353663,79200.0,9,18,1,0,0,0,1,0,20,1,0,0,0,0,0,0,1,0,0,0,0
5,111.0,0,59,-76.60669,39.2894,42,10,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,9,1,1,0,1,0,0,0,14,1,0,0,0,0,1,0,0,1,0,0,0
8,232.0,5,29,-76.57463,39.27855,67,75,2015,95362.400309119,2.99860529986053,8.18273092369478,73.9583333333333,10.316265060241,3.79016064257028,2.45983935742972,4.91967871485944,86.8473895582329,302900.0,26.29369945924,285500.0,9,13,1,0,0,0,1,0,13,0,0,1,0,0,0,1,0,0,0,0,0
5,221.0,1,145,-76.58478000000001,39.29871,73,40,2015,57200.2977099237,26.2806236080178,9.27614311368974,62.902334576599,6.07128056361376,0.884100013814063,34.1690841276419,15.5270064926095,46.7191601049869,189750.0,67.8682864576828,189950.0,8,16,0,0,1,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0
8,222.0,5,188,-76.57531999999999,39.29223,67,76,2015,42618.04241669892,20.78936167712445,9.322342954540698,56.22555898997778,9.951726932600947,1.5934627115295157,55.554185543932036,9.060029134176425,36.953675231515675,107865.11627906977,62.018112422227915,111563.95348837209,9,17,1,0,0,0,1,0,8,0,0,1,0,0,0,0,1,0,0,0,0
12,913.0,6,25,-76.60748000000001,39.23546,67,110,2015,36679.0534351145,28.3595641646489,10.0916176671681,56.413236701764,6.30384247230959,1.37426500752085,37.5974292356078,11.3291398878709,45.2140024613702,37500.0,69.857509618114,45000.0,2,20,1,0,0,0,1,0,20,0,0,0,1,0,0,1,0,0,0,0,0
7,342.0,1,65,-76.60234,39.31229,67,76,2015,30685.0481481481,25.7916241062308,10.4638734501924,54.3608379649423,12.9970072680633,0.427533133817871,95.0299273193672,1.99871740059855,0.940572894399316,18250.0,13.0427041249364,22000.0,8,22,1,0,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0
7,112.0,0,118,-76.6098,39.28668,18,75,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,11,11,0,0,0,0,1,0,11,1,0,0,0,0,1,0,1,0,0,0,0
3,531.0,3,266,-76.62686,39.32878,67,27,2015,58644.1736641221,7.13874496257916,7.45167562621526,64.3657783369553,13.7081093446186,7.0113233443898,10.734301727096,4.51790003431316,74.8255747455107,184950.0,42.6357060591214,178000.0,9,21,1,0,0,0,1,0,7,0,0,1,0,0,0,0,0,1,0,0,0
3,511.0,3,122,-76.62454,39.31853,13,27,2015,58644.1736641221,7.13874496257916,7.45167562621526,64.3657783369553,13.7081093446186,7.0113233443898,10.734301727096,4.51790003431316,74.8255747455107,184950.0,42.6357060591214,178000.0,7,14,0,0,0,0,1,0,12,0,0,1,0,1,0,0,0,1,0,0,0
0,523.0,3,45,-76.60009000000001,39.36207,67,98,2015,45454.4545454545,8.85245901639344,7.95577454632857,54.5727676961904,11.9697151784641,0.889316187958178,67.612065857469,5.54019949525297,22.0886912630693,109500.0,50.6817044242091,125000.0,11,16,1,0,0,1,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0
5,242.0,5,93,-76.55745,39.28873,43,46,2015,41538.1538461538,13.0692167577413,6.92607003891051,55.7392996108949,12.3735408560311,1.94552529182879,14.2509727626459,31.8871595330739,45.8463035019455,84950.0,75.5647088951146,88000.0,11,12,0,0,1,0,0,0,12,1,0,0,0,0,1,0,0,1,0,0,0
7,242.0,5,93,-76.55126,39.28678,48,75,2015,41538.1538461538,13.0692167577413,6.92607003891051,55.7392996108949,12.3735408560311,1.94552529182879,14.2509727626459,31.8871595330739,45.8463035019455,84950.0,75.5647088951146,88000.0,10,12,1,0,0,0,1,0,21,1,0,0,0,0,0,0,1,0,0,0,0
7,814.0,7,258,-76.66179,39.30216,67,76,2015,24108.1525641026,35.8477743798845,10.729475447867,51.84946513726,11.4061090346694,0.393091893285217,96.4299523134425,0.380203634488981,0.824848562959144,12550.0,7.18959568030168,26000.0,3,13,1,0,0,0,1,0,13,0,0,0,1,0,0,0,1,0,0,0,0
8,415.0,2,195,-76.58388000000001,39.35029,1,76,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,8,19,1,0,0,0,1,0,13,0,0,1,0,0,0,0,1,0,0,0,0
4,132.0,0,142,-76.62952,39.30648,59,46,2015,17042.1172680412,46.6466466466466,11.7664581471552,46.1026710356469,10.3961870717903,1.47949558137226,93.0493496177142,0.506404527852249,3.53490219441962,60000.0,13.6921512053331,53465.0,8,20,0,0,0,0,1,0,14,0,0,1,0,0,0,0,0,1,0,0,0
12,212.0,5,26,-76.58756,39.29347,67,110,2015,82263.222972973,6.16438356164384,5.74784980071324,77.5435284245857,5.97860289490245,4.61506188378435,5.38074260541221,13.9081183134047,73.673169708412,255000.0,50.3365140665666,249000.0,7,20,1,0,0,0,1,0,20,0,0,1,0,1,0,1,0,0,0,0,0
7,112.0,0,118,-76.6098,39.28668,41,26,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,8,13,0,0,0,0,1,0,11,0,0,1,0,0,0,0,1,0,0,0,0
5,533.0,3,47,-76.65817,39.34707,2,40,2015,77390.1865203762,5.05569837189374,3.44760420724581,57.4016361511492,17.2574990261005,6.73938449552006,25.2434748733931,3.54499415660304,63.6540708998831,265000.0,53.1506976858932,280000.0,3,13,0,0,1,0,0,0,13,0,0,0,1,0,1,0,0,1,0,0,0
5,242.0,5,93,-76.55286,39.28578,57,15,2015,41538.1538461538,13.0692167577413,6.92607003891051,55.7392996108949,12.3735408560311,1.94552529182879,14.2509727626459,31.8871595330739,45.8463035019455,84950.0,75.5647088951146,88000.0,8,18,0,0,1,0,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0
2,311.0,1,95,-76.61059,39.30841,57,31,2015,41170.4607250755,7.5716603569497,18.3622189291927,61.8710134656272,13.5558275884286,8.63990722247278,29.9594098318407,5.77282391598479,52.322659622447,220000.0,64.7467184435098,220000.0,12,3,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0
3,932.0,6,248,-76.63462,39.27953,67,27,2015,39159.000600158324,24.033555199685182,9.02492727950311,55.59780595357484,10.239968694581178,1.726552379922817,67.28079823845854,5.066092851853547,23.252498387386797,62907.142857142855,47.0403234706802,80566.19047619047,6,12,1,0,0,0,1,0,12,0,1,0,0,0,0,0,0,1,0,0,0
7,211.0,5,134,-76.6007,39.28751,57,75,2015,39573.5531914894,38.1044487427466,10.7104984093319,61.3821138211382,5.95616825733475,4.82502651113468,58.4835630965005,8.69565217391304,27.0236832803111,284000.0,61.8036045427342,292900.0,9,2,0,0,0,0,1,0,17,1,0,0,0,0,1,0,1,0,0,0,0
11,641.0,4,259,-76.6861,39.32073,57,31,2015,39204.7663551402,20.3405865657521,9.37156668863986,54.4605581190947,15.3482751043727,0.0549329817622501,95.0010986596352,1.4062843331136,2.14238628872775,50150.0,11.741920322846,65500.0,1,19,0,1,0,0,0,0,19,0,0,0,1,0,1,0,0,1,0,0,0
7,233.0,5,30,-76.56515,39.27709,29,87,2015,30838.8732876712,26.2565641410353,6.1973849185026,53.179294286226,13.5411069317571,1.79115171054988,26.9747447608812,21.8699623858141,46.5162099229805,67000.0,74.8594375036663,83000.0,12,15,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7,623.0,4,264,-76.68562,39.34445,41,124,2015,39690.7506702413,19.7963800904977,7.45750953867499,50.2428026361429,17.7997456353336,2.05804139206845,61.8048329286623,5.74632905538212,26.9048444906926,63500.0,57.6969044095538,102600.0,1,7,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8,421.0,2,131,-76.5701,39.34584,67,76,2015,66010.877443609,9.35610103166133,8.13260390299665,61.0190250673634,12.0600963501266,2.4985710786315,55.8095860210664,2.35159630930024,35.4045888789091,106000.0,56.9231614992498,129000.0,1,20,1,0,0,0,1,0,16,0,0,0,1,0,0,0,1,0,0,0,0
5,111.0,0,59,-76.62100000000001,39.28928,57,40,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
4,911.0,6,53,-76.59059,39.23196,57,31,2015,36679.0534351145,28.3595641646489,10.0916176671681,56.413236701764,6.30384247230959,1.37426500752085,37.5974292356078,11.3291398878709,45.2140024613702,37500.0,69.857509618114,45000.0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,1,0,0,0
8,412.0,2,109,-76.58785,39.34427,67,44,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,10,4,1,0,0,0,1,0,11,1,0,0,0,0,0,0,1,0,0,0,0
12,512.0,3,172,-76.61149,39.33067,67,110,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,5,16,1,0,0,0,1,0,16,0,1,0,0,0,0,1,0,0,0,0,0
8,415.0,2,195,-76.5816,39.35207,67,76,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,1,8,1,0,0,0,1,0,13,0,0,0,1,0,0,0,1,0,0,0,0
7,942.0,6,78,-76.61234,39.27723,53,75,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,4,17,0,0,0,0,1,0,17,0,1,0,0,0,0,0,1,0,0,0,0
5,512.0,3,42,-76.61448,39.32123,57,40,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,7,9,0,0,1,0,0,0,9,0,0,1,0,0,1,0,0,1,0,0,0
0,222.0,5,188,-76.57169,39.29238,57,15,2015,42618.04241669892,20.78936167712445,9.322342954540698,56.22555898997778,9.951726932600947,1.5934627115295157,55.554185543932036,9.060029134176425,36.953675231515675,107865.11627906977,62.018112422227915,111563.95348837209,8,19,0,0,0,0,0,1,19,0,0,1,0,0,1,1,0,0,0,0,0
5,131.0,0,61,-76.63295,39.30667,57,40,2015,17042.1172680412,46.6466466466466,11.7664581471552,46.1026710356469,10.3961870717903,1.47949558137226,93.0493496177142,0.506404527852249,3.53490219441962,60000.0,13.6921512053331,53465.0,10,14,0,0,1,0,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0
8,823.0,7,254,-76.70852,39.28683,67,44,2015,51537.5820754717,11.1696522655427,8.09616536848412,56.3810665068904,10.6051527860995,0.838825644098262,78.0781905332534,2.83852606351108,15.4433792690234,126000.0,39.162063095899,139500.0,8,18,1,0,0,0,1,0,8,0,0,1,0,0,1,0,1,0,0,0,0
12,522.0,3,90,-76.59846999999999,39.36772,67,46,2015,47461.8569277108,12.1056493030081,11.9214912026015,52.830846060043,13.5590267696417,1.19040706114627,90.0296150049358,1.75367284129841,6.47465303989315,104400.0,20.4163641633503,104400.0,9,23,1,1,0,0,0,0,14,0,0,1,0,0,0,0,0,1,0,0,0
7,411.0,2,48,-76.58759,39.32466,67,76,2015,44102.318986667044,14.570103375684283,8.956598893566134,56.46093251054993,11.85650237322703,1.719332299365423,68.55809134017342,3.805211613965946,21.195789497119097,94189.0756302521,44.661338591077225,108068.73949579832,1,6,1,0,0,0,1,0,14,0,0,0,1,0,0,0,1,0,0,0,0
3,523.0,3,113,-76.61497,39.35927,67,27,2015,78174.8285968028,5.82491582491583,24.6075104951406,46.0693541894301,13.7500718845247,7.7865317154523,15.9008568635344,3.58847547300017,67.8187359825177,305000.0,51.3276920350079,347500.0,2,22,1,0,0,0,1,0,7,0,0,0,1,0,0,0,0,1,0,0,0
5,323.0,1,18,-76.57813,39.30384,57,40,2015,29364.2063492064,23.6260623229462,10.2817068822061,53.0963984309996,15.559253536194,0.0713181980268632,94.4847260192559,2.24652323784619,1.85427314869844,19000.0,13.7464565186241,20000.0,8,19,0,0,1,0,0,0,19,0,0,1,0,0,1,0,0,1,0,0,0
14,913.0,6,25,-76.61035,39.23478,25,120,2015,36679.0534351145,28.3595641646489,10.0916176671681,56.413236701764,6.30384247230959,1.37426500752085,37.5974292356078,11.3291398878709,45.2140024613702,37500.0,69.857509618114,45000.0,6,0,1,1,0,0,0,0,23,0,1,0,0,0,1,0,0,1,0,0,0
4,426.0,2,246,-76.54777,39.34226,57,31,2015,52708.0625,9.34170991532368,7.20375633263314,60.0518967008526,11.4852341529717,0.642530581984431,54.2073396762634,3.34857284072655,40.3311503768689,144450.0,56.2929502091259,144450.0,2,9,0,0,0,0,1,0,12,0,0,0,1,0,0,0,0,1,0,0,0
12,913.0,6,25,-76.59615,39.23366,67,109,2015,36679.0534351145,28.3595641646489,10.0916176671681,56.413236701764,6.30384247230959,1.37426500752085,37.5974292356078,11.3291398878709,45.2140024613702,37500.0,69.857509618114,45000.0,12,15,1,0,0,1,0,0,18,1,0,0,0,0,0,1,0,0,0,0,0
5,343.0,1,176,-76.60229,39.3056,57,40,2015,23625.756916996,25.820991629105,9.5046157846834,53.0750227538682,12.9371993238851,0.0,94.6690937459368,1.91132492523729,2.89949291379535,39500.0,10.1383126509427,32450.0,3,19,0,0,1,0,0,0,19,0,0,0,1,0,0,0,0,1,0,0,0
7,212.0,5,240,-76.58961,39.28762,57,75,2015,82263.222972973,6.16438356164384,5.74784980071324,77.5435284245857,5.97860289490245,4.61506188378435,5.38074260541221,13.9081183134047,73.673169708412,255000.0,50.3365140665666,249000.0,7,7,0,0,0,0,1,0,9,0,0,1,0,0,0,0,1,0,0,0,0
7,411.0,2,48,-76.58708,39.327290000000005,57,75,2015,44102.318986667044,14.570103375684283,8.956598893566134,56.46093251054993,11.85650237322703,1.719332299365423,68.55809134017342,3.805211613965946,21.195789497119097,94189.0756302521,44.661338591077225,108068.73949579832,10,19,0,0,0,0,1,0,18,1,0,0,0,0,0,0,1,0,0,0,0
5,442.0,2,186,-76.55365,39.32008,2,40,2015,39300.3550347222,16.8560253306016,9.58609341378001,59.0143875785832,9.40466646976921,4.74241593181722,75.6044048774313,3.80574659297076,14.3074131893169,69950.0,43.8512220954226,94500.0,2,4,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0
5,312.0,1,192,-76.6105,39.29809,67,55,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,3,19,1,0,1,0,0,0,20,0,0,0,1,0,1,1,0,0,0,0,0
0,342.0,1,65,-76.60843,39.31296,67,15,2015,30685.0481481481,25.7916241062308,10.4638734501924,54.3608379649423,12.9970072680633,0.427533133817871,95.0299273193672,1.99871740059855,0.940572894399316,18250.0,13.0427041249364,22000.0,8,17,1,0,0,0,0,1,17,0,0,1,0,0,0,1,0,0,0,0,0
13,422.0,2,17,-76.5726,39.3397,57,75,2015,66010.877443609,9.35610103166133,8.13260390299665,61.0190250673634,12.0600963501266,2.4985710786315,55.8095860210664,2.35159630930024,35.4045888789091,106000.0,56.9231614992498,129000.0,11,21,0,0,0,0,0,1,12,1,0,0,0,0,0,0,1,0,0,0,0
3,412.0,2,70,-76.59328000000001,39.336,58,27,2015,35686.137254902,14.2767295597484,9.13288866085172,58.2093381221139,14.7639815289892,2.32170343766034,75.846587993843,1.26988199076449,15.7260133401745,55000.0,40.3649947353663,79200.0,1,21,0,0,0,0,1,0,17,0,0,0,1,0,1,0,0,1,0,0,0
8,323.0,1,143,-76.57819,39.30201,67,87,2015,26136.1363636364,32.8238719068413,14.5613548028873,49.3892282065519,6.51027207107163,0.111049416990561,88.0899500277624,7.00999444752915,2.7623542476402,19000.0,29.4676043078257,26250.0,12,0,1,0,0,0,1,0,7,1,0,0,0,0,0,0,1,0,0,0,0
